識別號,年度,主聘系所,教師姓名,專兼任,狀態,專案案號,專案案名,專案類型,計畫性質,是否為補助在籍學生之人才培育相關課程(計畫)或就業學程,執行起始日期,執行結束日期,工作類別,經費狀態,計畫總金額(元),政府出資金額,企業出資金額,其他單位出資金額,學校(研究學院)出資金額,主要經費來源,單位名稱,次要經費來源,受惠機構名稱,國內委託單位,國外委託單位,國內合作單位,國外合作單位,他校轉入的專案,專案已轉至他校
1185353,112,保健營養系,吳淑如,專任,續聘,NSTC 112-2320-B-255 -007 -MY3,桑葚多酚-桑皮?C調控「FXR-TGR5」訊號路徑改變「腸-肝軸」對話減輕肥胖引起的代謝性發炎相關疾病,政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,主持人,原核定,"1,200,000","1,200,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1185433,112,保健營養系,李明怡,專任,續聘,NSTC 112-2320-B-255-003 -,探討長柄千層塔調節子宮平滑肌收縮之天然物組成並藉複頻超音波開發活性部分純化物最適化製備條件,政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1185446,112,保健營養系,鍾成沛,專任,續聘,NSTC 112-2320-B-255-003 -,探討長柄千層塔調節子宮平滑肌收縮之天然物組成並藉複頻超音波開發活性部分純化物最適化製備條件,政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,主持人,原核定,"1,079,000","1,079,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1184905,112,保健營養系,李明怡,專任,續聘,SCRPF3N0031,大型藻類基本成分分析及蛋白質消化率分析,企業產學計畫(含公營及私人企業),--,,2023/2/20,2023/6/30,主持人,原核定,"200,000",0,"200,000",0,0,企業(公營、民營、國外及私人企業),高科生技股份有限公司,,,高科生技股份有限公司,,,,否,否
1184911,112,保健營養系,簡暉慈,專任,續聘,SCRPF3N0061,2023全家料理王暨臺灣學校午餐競賽籌辦合作計畫,其他單位委訓計畫,--,,2023/4/15,2023/6/15,主持人,原核定,"120,000",0,0,"120,000",0,其他單位(包含法人機構),社團法人大享食育協會,,,社團法人大享食育協會,,,,否,否
1184892,112,保健營養系,林文惠,專任,續聘,SCRPF3N0131,天然草木植物商品製作與管理,企業產學計畫(含公營及私人企業),--,,2023/6/1,2023/11/30,主持人,原核定,"210,000",0,"210,000",0,0,企業(公營、民營、國外及私人企業),耕牧有限公司,,,耕牧有限公司,,,,否,否
1184876,112,保健營養系,陳頤之,專任,續聘,SCRPF3N0141,得克利-農藥免疫快篩平台快篩試劑開發,企業產學計畫(含公營及私人企業),--,,2023/6/20,2024/2/19,主持人,原核定,"300,000",0,"300,000",0,0,企業(公營、民營、國外及私人企業),翰新國際有限公司,,,翰新國際有限公司,,,,否,否
1184913,112,保健營養系,鍾成沛,專任,續聘,SCRPF3N0181,植物基素鵝肝消費者感官品評暨基本成分分析,企業產學計畫(含公營及私人企業),A1專題研究,,2023/7/1,2024/4/30,主持人,原核定,"354,176",0,"354,176",0,0,企業(公營、民營、國外及私人企業),翔鶴佳生技有限公司,,,翔鶴佳生技有限公司,,,,否,否
1184891,112,保健營養系,林文惠,專任,續聘,SCRPF3N0201,建置健康導向商品消費模式與流程管理,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2023/8/17,2024/2/15,主持人,原核定,"206,891",0,"206,891",0,0,企業(公營、民營、國外及私人企業),耕牧有限公司,,,耕牧有限公司,,,,否,否
1206911,112,保健營養系,鄭兆君,專任,續聘,SCRPF3N0241,佳格食品昇糖指數之測定,企業產學計畫(含公營及私人企業),A4技術服務,,2023/8/1,2024/1/31,共同(協同)主持人,,0,0,0,0,0,企業(公營、民營、國外及私人企業),佳格食品股份有限公司,,,佳格食品股份有限公司,,,,否,否
1206958,112,保健營養系,劉珍芳,專任,續聘,SCRPF3N0241,佳格食品昇糖指數之測定,企業產學計畫(含公營及私人企業),A4技術服務,,2023/8/1,2024/1/31,主持人,原核定,"650,000",0,"650,000",0,0,企業(公營、民營、國外及私人企業),佳格食品股份有限公司,,,佳格食品股份有限公司,,,,否,否
1206916,112,保健營養系,蕭千祐,專任,續聘,SCRPF3N0261,蛋品抗生素暨農藥殘留檢測試劑開發與推廣,企業產學計畫(含公營及私人企業),A4技術服務,,2023/8/1,2026/7/31,主持人,原核定,"700,000",0,"700,000",0,0,企業(公營、民營、國外及私人企業),定頤科技有限公司,,,定頤科技有限公司,,,,否,否
1206935,112,保健營養系,林文惠,專任,續聘,SCRPF3N0431,健康導向商品製程開發III,企業產學計畫(含公營及私人企業),A4技術服務,,2023/11/1,2024/10/31,主持人,原核定,"442,000",0,"442,000",0,0,企業(公營、民營、國外及私人企業),耕牧有限公司,,,耕牧有限公司,,,,否,否
1206905,112,保健營養系,許青雲,專任,續聘,SCRPF3N0511,長榮航空機上主菜熱量計算,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2023/10/1,2024/9/30,主持人,原核定,"1,200,000",0,"1,200,000",0,0,企業(公營、民營、國外及私人企業),長榮航空股份有限公司,,,長榮航空股份有限公司,,,,否,否
1206906,112,保健營養系,陳頤之,專任,續聘,SCRPF3N0521,白樺脂酸合併肝癌治療藥物樂衛瑪對於肝癌抑制之研究,企業產學計畫(含公營及私人企業),A1專題研究,,2023/12/1,2024/11/30,主持人,原核定,"500,000",0,"500,000",0,0,企業(公營、民營、國外及私人企業),翰新國際有限公司,,,翰新國際有限公司,,,,否,否
1206934,112,保健營養系,林文惠,專任,續聘,SCRPF3N0541,天然草本植物商品製作與管理II,企業產學計畫(含公營及私人企業),A4技術服務,,2023/12/1,2024/5/31,主持人,原核定,"241,000",0,"241,000",0,0,企業(公營、民營、國外及私人企業),耕牧有限公司,,,耕牧有限公司,,,,否,否
1206957,112,保健營養系,李明怡,專任,續聘,SCRPF3N0551,食材原枓之果膠含量及酵素活性評估,企業產學計畫(含公營及私人企業),A1專題研究,,2023/12/1,2024/3/31,主持人,原核定,"200,000",0,"200,000",0,0,企業(公營、民營、國外及私人企業),城基國際有限公司,,,城基國際有限公司,,,,否,否
1185448,112,保健營養系,鍾成沛,專任,續聘,ZDRPF3N0031,112年度大專學生(劉詠婕)研究計畫(計畫編號112-2813-C-255-003-E)-複頻超音波輔助製備刺番荔枝葉富含類黃酮並具有抗發炎活性萃取物較適條件探討,校內補助案,--,,2023/7/1,2024/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185449,112,保健營養系,鍾成沛,專任,續聘,ZDRPF3N0081,112年度大專學生(詹于萱)研究計畫(計畫編號112-2813-C-255-008-B)-觀音葉對於抑制巨噬細胞發炎之活性部份純化物化學組成與製備條件探討,校內補助案,--,,2023/7/1,2024/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185354,112,保健營養系,吳淑如,專任,續聘,ZDRPF3N0091,112年度大專學生(洪曉琪)研究計畫(計畫編號112-2813-C-255-009-B)-探討尿石素A調控脂肪肝細胞之脂質代謝與減輕胰島素阻抗的作用機轉,校內補助案,--,,2023/7/1,2024/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185434,112,保健營養系,李明怡,專任,續聘,ZDRPF3N0111,112年度大專學生(郭偉博)研究計畫(計畫編號112-2813-C-255-011-B)-豆渣作為真菌液態發酵基質對蛋白質生產之影響,校內補助案,--,,2023/7/1,2024/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185352,112,保健營養系,吳淑如,專任,續聘,ZMRPF3N0281,國科會計畫20%-NMRPF3N0261,校內補助案,--,,2023/8/1,2024/7/31,主持人,原核定,"200,000",0,0,0,"200,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185447,112,保健營養系,鍾成沛,專任,續聘,ZURPF3N0041,國科會計畫50%-NMRPF3N0091,校內補助案,--,,2023/8/1,2024/7/31,主持人,原核定,"480,000",0,0,0,"480,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185467,112,高齡暨健康照護管理系,侯佳惠,專任,新任,GZRPF3N0011,112年度社區健康生活方案,政府委訓計畫,--,,2023/1/17,2023/12/11,主持人,原核定,"5,555,700","5,555,700",0,0,0,政府其他部會,台北市政府衛生局,,,台北市政府衛生局,,,,否,否
1205476,112,高齡暨健康照護管理系,龔本珍,專任,續聘,EZRPF3N0491,應用問題解決教學(IDEAL)於高齡活動設計之學習成效探討,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),A1專題研究,,2023/8/1,2024/7/31,主持人,原核定,"293,250","293,250",0,0,0,教育部,教育部,,,教育部,,,,否,否
1205469,112,高齡暨健康照護管理系,宋素卿,專任,續聘,EZRPF3N0511,應用設計思考與探究式專題學習混搭於健康促進課程-以桃園市平鎮區為實踐場域,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),A1專題研究,,2023/8/1,2024/7/31,主持人,原核定,"254,150","254,150",0,0,0,教育部,教育部,,,教育部,,,,否,否
1205478,112,高齡暨健康照護管理系,侯佳惠,專任,續聘,EZRPF3N0521,技職院校高齡照護系學生高齡者態度、職涯意向與學習幸福感之學習歷程研究-以高齡社會工作課程導入AIO整合照顧應用發展社區式青銀共照體驗為例,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),A1專題研究,,2023/8/1,2024/7/31,主持人,原核定,"293,250","293,250",0,0,0,教育部,教育部,,,教育部,,,,否,否
1185315,112,高齡暨健康照護管理系,張淑紅,專任,續聘,EZRPF6N0011,教育部推動第三期大學社會責任實踐計畫-保骨防跌、樂活膳食、科技失智辨識–永續高齡友善社區計畫,政府其他案件,--,,2023/1/1,2023/12/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,,教育部,教育部,,,,否,否
1206883,112,高齡暨健康照護管理系,張淑紅,專任,續聘,FCRPF3L0023,常長庚你在地服務-愛健康互助志工推廣計畫(子計畫)第三年,其他單位委訓計畫,--,,2023/10/1,2024/9/30,主持人,原核定,"868,140",0,0,"868,140",0,其他單位(包含法人機構),財團法人慶寶勤勞社會福利慈善事業基金會,,,財團法人慶寶勤勞社會福利慈善事業基金會,,,,否,否
1206890,112,高齡暨健康照護管理系,江貞紅,專任,續聘,FCRPF3N0021,國中技藝教育扎根計畫-新北市立佳林國中醫護社團,其他單位產學計畫,A5諮詢顧問,,2023/9/1,2024/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託王長庚社會福利基金,,,公益信託王長庚社會福利基金,,,,否,否
1206926,112,高齡暨健康照護管理系,蔡碧藍,專任,續聘,FCRPF3N0021,國中技藝教育扎根計畫-新北市立佳林國中醫護社團,其他單位產學計畫,A5諮詢顧問,,2023/9/1,2024/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託王長庚社會福利基金,,,公益信託王長庚社會福利基金,,,,否,否
1185314,112,高齡暨健康照護管理系,張淑紅,專任,續聘,GZRPF3N0011,112年度社區健康生活方案,政府委訓計畫,--,,2023/1/17,2023/12/11,共同(協同)主持人,,0,0,0,0,0,政府其他部會,台北市政府衛生局,,,台北市政府衛生局,,,,否,否
1185442,112,高齡暨健康照護管理系,游曉微,專任,續聘,MOST 111-2628-H-255 -001 -MY2,復能整合照護模式設計與實施：從日間照顧延伸居家照護(2/2),政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,主持人,原核定,"1,021,000","1,021,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1185362,112,高齡暨健康照護管理系,石惠美,專任,續聘,NSTC 112-2221-E-255-002 -,醫院病床對傳送助理員肌肉骨骼傷害評估與改善之研究,政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,主持人,原核定,"874,000","874,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1185366,112,高齡暨健康照護管理系,徐秀琹,專任,續聘,NSTC 112-2314-B-255 -004 -MY3,建構互動式自我健康管理雲端平台對第2型糖尿病之呼吸中止症社區民眾照護模式的縱貫性研究,政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,主持人,原核定,"1,000,000","1,000,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1185407,112,高齡暨健康照護管理系,江勁政,專任,續聘,NSTC 112-2314-B-255 -004 -MY3,建構互動式自我健康管理雲端平台對第3型糖尿病之呼吸中止症社區民眾照護模式的縱貫性研究,政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1206973,112,高齡暨健康照護管理系,龔本珍,專任,續聘,NSTC 112-2314-B-255-006 -,社區為基礎之樂齡失智症預防教育方案之建構與介入成效探討,政府學術研究計畫-國科會專題研究計畫,A1專題研究,,2023/11/1,2024/10/31,主持人,原核定,"695,000","695,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1185384,112,高齡暨健康照護管理系,黃惠玲,專任,續聘,NSTC 112-2410-H-255 -006 -MY2,失智症照顧管理能力之建構及驗證：從課程整合到成果評價(1/2),政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,主持人,原核定,"918,000","918,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1185439,112,高齡暨健康照護管理系,龔本珍,專任,續聘,NSTC 112-2410-H-255 -006 -MY2,失智症照顧管理能力之建構及驗證：從課程整合到成果評價(1/2),政府學術研究計畫-國科會專題研究計畫,--,,2023/8/1,2024/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1184860,112,高齡暨健康照護管理系,江貞紅,專任,續聘,SCRPF3N0021,個案報告暨臨床寫作輔導,其他單位委訓計畫,--,,2023/1/1,2024/7/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),沙爾德聖保祿修女會醫療財團法人聖保祿醫院,,,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,,,,否,否
1206919,112,高齡暨健康照護管理系,石惠美,專任,續聘,SCRPF3N0301,護理人員教育訓練,其他單位產學計畫,A5諮詢顧問,,2023/8/1,2024/7/31,主持人,原核定,"264,160",0,0,"264,160",0,其他單位(包含法人機構),長庚醫療財團法人桃園長庚紀念醫院,,,長庚醫療財團法人桃園長庚紀念醫院,,,,否,否
1206920,112,高齡暨健康照護管理系,石惠美,專任,續聘,SCRPF3N0401,護理人員教育訓練,其他單位產學計畫,A5諮詢顧問,,2023/8/1,2024/7/31,主持人,原核定,"264,000",0,0,"264,000",0,其他單位(包含法人機構),新北市立土城醫院(委託長庚醫療財團法人興建經營),,,新北市立土城醫院(委託長庚醫療財團法人興建經營),,,,否,否
1185444,112,高齡暨健康照護管理系,游曉微,專任,續聘,ZDRPF3N0011,112年度大專學生(許婷淯)研究計畫(計畫編號112-2813-C-255-001-H)-老人未滿足需求與長期照顧服務使用型態之研究：以第七類身心障礙老人為例,校內補助案,--,,2023/7/1,2024/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185443,112,高齡暨健康照護管理系,游曉微,專任,續聘,ZMRPF3N0101,國科會計畫20%-NMRPF3M0092,校內補助案,--,,2023/8/1,2024/7/31,主持人,原核定,"160,000",0,0,0,"160,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185385,112,高齡暨健康照護管理系,黃惠玲,專任,續聘,ZMRPF3N0181,國科會計畫20%-NMRPF3N0081,校內補助案,--,,2023/8/1,2024/7/31,主持人,原核定,"150,000",0,0,0,"150,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1185361,112,高齡暨健康照護管理系,石惠美,專任,續聘,ZMRPF3N0221,國科會計畫20%-NMRPF3N0171,校內補助案,--,,2023/8/1,2024/7/31,主持人,原核定,"140,000",0,0,0,"140,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1206975,112,高齡暨健康照護管理系,徐秀琹,專任,續聘,ZMRPF3N0321,國科會計畫20%-NMRPF3N0311,校內補助案,A1專題研究,,2023/8/1,2024/7/31,主持人,原核定,"160,000",0,0,0,"160,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1206974,112,高齡暨健康照護管理系,龔本珍,專任,續聘,ZURPF3N0111,國科會計畫50%-NMRPF3N0311,校內補助案,A1專題研究,,2023/11/30,2024/10/31,主持人,原核定,"310,000",0,0,0,"310,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1184879,112,健康產業科技研究所,黃文忠,專任,續聘,CMRPF1M0012,探討甘草查耳酮D調節自噬作用與內質網壓力以改善非酒精性脂肪肝疾病之脂質代謝作用與NLRP3發炎體表現2/2,其他單位產學計畫,--,,2023/1/1,2023/12/31,主持人,原核定,"1,330,435",0,0,"1,330,435",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1184910,112,健康產業科技研究所,鮑力恒,專任,續聘,CMRPF1M0042,一種新型肝清除模型作為評估藥物肝臟代謝的基礎:理論研究及適用性分析2/2,其他單位產學計畫,--,,2023/1/1,2023/12/31,主持人,原核定,"1,178,658",0,0,"1,178,658",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1184909,112,健康產業科技研究所,陳琦媛,專任,續聘,CMRPF1M0052,探討PM 2.5於抗藥性產生、DNA損傷及肺癌惡化所扮演角色2/2,其他單位產學計畫,--,,2023/1/1,2023/12/31,主持人,原核定,"1,265,647",0,0,"1,265,647",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1184877,112,健康產業科技研究所,黃文忠,專任,續聘,CMRPF1M0062,楊梅素(Myricetin)經由調節脂肪激素、免疫細胞功能和NLRP3發炎體途徑以減緩肥胖氣喘小鼠之呼吸道過度反應、發炎與氧化壓力的作用(2/2),其他單位產學計畫,--,,2023/7/1,2024/6/30,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
